adult,budget,homepage,id,imdb_id,original_language,original_title,overview,popularity,poster_path,release_date,revenue,runtime,status,tagline,title,video,vote_average,vote_count,collection_id,collection_name,collection_poster_path,collection_backdrop_path
False,2500000,https://www.uphe.com/movies/halloween-ii,11281,tt0082495,en,Halloween II,"After failing to kill stubborn survivor Laurie and taking a bullet or six from former psychiatrist Dr. Sam Loomis, Michael Myers has followed Laurie to the Haddonfield Memorial Hospital, where she's been admitted for Myers' attempt on her life. The institution proves to be particularly suited to serial killers, however, as Myers cuts, stabs and slashes his way through hospital staff to reach his favorite victim.",13.501144,/9oXa66gARefZBuca4xpD8EFbcVg.jpg,1981-10-30,25533818.0,92.0,Released,The nightmare isn't over!,Halloween II,False,6.4,370.0,91361.0,Halloween Collection,/2uqHV6YcD9jEL2WuJYjXiiuRDqd.jpg,/mmxf1sOe2T1sma0tH0TgTdcit1p.jpg
False,8000000,http://theexorcist.warnerbros.com/,9552,tt0070047,en,The Exorcist,"12-year-old Regan MacNeil begins to adapt an explicit new personality as strange events befall the local area of Georgetown. Her mother becomes torn between science and superstition in a desperate bid to save her daughter, and ultimately turns to her last hope: Father Damien Karras, a troubled priest who is struggling with his own faith.",12.137595,/mBLSuXTAJExUFdqYFgZro7Y9ZDG.jpg,1973-12-26,441306145.0,122.0,Released,"Something almost beyond comprehension is happening to a girl on this street, in this house... and a man has been sent for as a last resort. This man is The Exorcist.",The Exorcist,False,7.5,2046.0,12263.0,The Exorcist Collection,/wjMqwHkOuDBSOY5MujL5GSdlBTk.jpg,/gZnEheMdhKxSZQUEzphCHXldud1.jpg
False,40000000,http://www.backtothefuture.com/movies/backtothefuture2,165,tt0096874,en,Back to the Future Part II,"Marty and Doc are at it again in this wacky sequel to the 1985 blockbuster as the time-traveling duo head to 2015 to nip some McFly family woes in the bud. But things go awry thanks to bully Biff Tannen and a pesky sports almanac. In a last-ditch attempt to set things straight, Marty finds himself bound for 1955 and face to face with his teenage parents -- again.",13.689855,/k5dzvCQkXU2CAhLtlj9BHE7xmyK.jpg,1989-11-20,332000000.0,108.0,Released,"Roads? Where we're going, we don't need roads!",Back to the Future Part II,False,7.4,3926.0,264.0,Back to the Future Collection,/UV8VEgAxgKVnCVnZhFACmhxjE4.jpg,/c9C9Pg2QctyjZHRmS0P8rZg1OTA.jpg
False,40000000,http://www.backtothefuture.com/movies/backtothefuture3,196,tt0099088,en,Back to the Future Part III,"The final installment of the Back to the Future trilogy finds Marty digging the trusty DeLorean out of a mineshaft and looking up Doc in the Wild West of 1885. But when their time machine breaks down, the travelers are stranded in a land of spurs. More problems arise when Doc falls for pretty schoolteacher Clara Clayton, and Marty tangles with Buford Tannen.",13.043999,/6DmgPTZYaug7QNDjOhUDWyjOQDl.jpg,1990-05-25,244527583.0,118.0,Released,They've saved the best trip for last... But this time they may have gone too far.,Back to the Future Part III,False,7.1,2978.0,264.0,Back to the Future Collection,/UV8VEgAxgKVnCVnZhFACmhxjE4.jpg,/c9C9Pg2QctyjZHRmS0P8rZg1OTA.jpg
False,858000,http://movies.disney.com/bambi,3170,tt0034492,en,Bambi,"Bambi's tale unfolds from season to season as the young prince of the forest learns about life, love, and friends.",13.698132,/laABfcpEKweQsaZwCWzmGNUpij9.jpg,1942-08-14,267447150.0,70.0,Released,A great love story.,Bambi,False,6.8,1450.0,87250.0,Bambi Collection,/b941y7oiWBXJZaoWemW4exlpDxf.jpg,/pdeV9HC6ECDvUfICMWeMHvWsCIa.jpg
False,54000000,http://www.imdb.com/title/tt0099674/,242,tt0099674,en,The Godfather: Part III,"In the midst of trying to legitimize his business dealings in 1979 New York and Italy, aging mafia don, Michael Corleone seeks forgiveness for his sins while taking a young protege under his wing.",17.185349,/1hdm3Axw9LjITbApvAXBbqO58zE.jpg,1990-12-24,136766062.0,162.0,Released,All the power on earth can't change destiny.,The Godfather: Part III,False,7.1,1589.0,230.0,The Godfather Collection,/7SJVjEDoo7xH62TS8stkqRk4Byo.jpg,/3WZTxpgscsmoUk81TuECXdFOD0R.jpg
False,4000000,http://movies.disney.com/the-jungle-book-1967,9325,tt0061852,en,The Jungle Book,"The boy Mowgli makes his way to the man-village with Bagheera, the wise panther. Along the way he meets jazzy King Louie, the hypnotic snake Kaa and the lovable, happy-go-lucky bear Baloo, who teaches Mowgli ""The Bare Necessities"" of life and the true meaning of friendship.",22.845448,/1AreNcL9s24Qfghbzomy0IlzCFk.jpg,1967-10-17,205843612.0,78.0,Released,The Jungle is JUMPIN'!,The Jungle Book,False,7.1,1791.0,97459.0,The Jungle Book Collection,/uwtMVtIFZy7dfQrR7brKHoDN5H6.jpg,/b1T7EU7e5XuYHz35iiA0eLg0yKp.jpg
False,4000000,http://movies.disney.com/101-dalmatians-1961,12230,tt0055254,en,One Hundred and One Dalmatians,"When a litter of dalmatian puppies are abducted by the minions of Cruella De Vil, the parents must find them before she uses them for a diabolical fashion statement.",15.727519,/vo5j5OZIdnfMIZSkVfSvh8cJUU.jpg,1961-01-25,215880014.0,79.0,Released,The Canine Caper of the Century,One Hundred and One Dalmatians,False,6.8,1643.0,100693.0,101 Dalmatians (Animated) Collection,/cn2TfGiLL4yLJqyNCBSppUdF51W.jpg,/rcnZbAGQsb3Hp0qPgnRalTyMJlQ.jpg
False,0,http://movies.disney.com/aladdin-the-return-of-jafar,15969,tt0107952,en,The Return of Jafar,"The evil Jafar escapes from the magic lamp as an all-powerful genie, ready to plot his revenge against Aladdin. From battling elusive villains atop winged horses, to dodging flames inside an exploding lava pit, it's up to Aladdin - with Princess Jasmine and the outrageously funny Genie by his side - to save the kingdom once and for all.",12.099799,/sC4wDVBMPMxmn5JJqPalMOhQ35U.jpg,1994-12-15,0.0,69.0,Released,The Aladdin adventure continues...,The Return of Jafar,False,5.7,447.0,86027.0,Aladdin Collection,/enl57YvMhTAdic6El5rfZppyzq2.jpg,/naeLgo2bt4WKfHF4BTrG6mkmjiY.jpg
False,28000000,http://www.indianajones.com,87,tt0087469,en,Indiana Jones and the Temple of Doom,"After arriving in India, Indiana Jones is asked by a desperate village to find a mystical stone. He agrees – and stumbles upon a secret cult plotting a terrible plan in the catacombs of an ancient palace.",15.802306,/f2nTRKk2zGdUTE7tLJ5EGGSuKA6.jpg,1984-05-23,333000000.0,118.0,Released,If adventure has a name... it must be Indiana Jones.,Indiana Jones and the Temple of Doom,False,7.1,2841.0,84.0,Indiana Jones Collection,/lpxDrACKJhbbGOlwVMNz5YCj6SI.jpg,/6kh59mZizZsttZPR0HAdXk6Ve2n.jpg
False,45000000,http://www.warnerbros.com/blade,36647,tt0120611,en,Blade,"When Blade's mother was bitten by a vampire during pregnancy, she did not know that she gave her son a special gift while dying: All the good vampire attributes in combination with the best human skills. Blade and his mentor Whistler battle an evil vampire rebel (Deacon Frost) who plans to take over the outdated vampire council, capture Blade and resurrect voracious blood god La Magra.",15.043454,/r0RQ9ZOEZglLOeYDNJTehVTRoR6.jpg,1998-08-21,131183530.0,120.0,Released,Part Man. Part Vampire. All Hero.,Blade,False,6.5,1950.0,735.0,Blade Collection,/ltjxGZP6aJrwjl7oOZiiZhFgkF1.jpg,/ev9QybDDzVSahJQdOb71ZuqNVAo.jpg
False,15000000,http://www.theofficialjohncarpenter.com/the-thing/,1091,tt0084787,en,The Thing,Scientists in the Antarctic are confronted by a shape-shifting alien that assumes the appearance of the people that it kills.,16.83125,/s5fH3GqFcHbi2F0NSBSh4KRNTc0.jpg,1982-06-25,19629760.0,109.0,Released,Man is The Warmest Place to Hide.,The Thing,False,7.8,1629.0,479888.0,The Thing Collection,/9O8LH1fyDNIR26UdtQK4NLGbvLI.jpg,/lUPruOqjDhZrCKz9Ze2tCufPxHR.jpg
False,20000000,http://www.theofficialjohncarpenter.com/vampires/,9945,tt0120877,en,Vampires,The church enlists a team of vampire-hunters to hunt down and destroy a group of vampires searching for an ancient relic that will allow them to exist in sunlight.,13.318722,/qHGawU64MeGvtU86s6V0MA7MqFV.jpg,1998-04-15,0.0,108.0,Released,From the Master of Evil. Comes a New Breed of Terror,Vampires,False,5.8,262.0,348843.0,Vampires Collection,/8CMdlwcwbzwVE5t2UyAsjobMoNz.jpg,/gbzoe6GXgEP9c0RkSIPy0Oh6EIs.jpg
False,30000000,http://www.mgm.com/view/movie/2101/A-View-to-a-Kill/,707,tt0090264,en,A View to a Kill,A newly developed microchip designed by Zorin Industries for the British Government that can survive the electromagnetic radiation caused by a nuclear explosion has landed in the hands of the KGB. James Bond must find out how and why. His suspicions soon lead him to big industry leader Max Zorin.,12.840798,/veDMW7eX6tat86EapsvGEICJ8Tq.jpg,1985-05-24,152427960.0,131.0,Released,Has James Bond finally met his match?,A View to a Kill,False,6.0,515.0,645.0,James Bond Collection,/HORpg5CSkmeQlAolx3bKMrKgfi.jpg,/6VcVl48kNKvdXOZfJPdarlUGOsk.jpg
False,5800000,http://www.foxmovies.com/movies/planet-of-the-apes,871,tt0063442,en,Planet of the Apes,"An  U.S. Spaceship lands on a desolate planet, stranding astronaut Taylor in a world dominated by apes, 2000 years into the future, who use a primitive race of humans for experimentation and sport. Soon Taylor finds himself among the hunted, his life in the hands of a benevolent chimpanzee scientist.",17.784978,/lj3k2LU4LYpQA3gfJM3uqo7HCf7.jpg,1968-02-07,33395426.0,112.0,Released,"Somewhere in the Universe, there must be something better than man!",Planet of the Apes,False,7.5,958.0,1709.0,Planet of the Apes Original Collection,/r7TBDEcpBAuFoqdtUz7z2nSeFej.jpg,/eYf3GRnuVCgeFQfEo0qK7ua5rCR.jpg
False,63000000,http://www.warnerbros.com/matrix,603,tt0133093,en,The Matrix,"Set in the 22nd century, The Matrix tells the story of a computer hacker who joins a group of underground insurgents fighting the vast and powerful computers who now rule the earth.",33.366332,/hEpWvX6Bp79eLxY1kX5ZZJcme5U.jpg,1999-03-30,463517383.0,136.0,Released,Welcome to the Real World.,The Matrix,False,7.9,9079.0,2344.0,The Matrix Collection,/lh4aGpd3U9rm9B8Oqr6CUgQLtZL.jpg,/RhUxjzNojIJsdZSYTn0CQvdKsn.jpg
False,80000000,http://www.mummyvideo.com/,564,tt0120616,en,The Mummy,"Dashing legionnaire Rick O'Connell and his companion, Beni stumble upon the hidden ruins of Hamunaptra while in the midst of a battle in 1923, 3,000 years after Imhotep has suffered a fate worse than death – his body will remain undead for all eternity as a punishment for a forbidden love.",23.984065,/yhIsVvcUm7QxzLfT6HW2wLf5ajY.jpg,1999-04-16,415885488.0,124.0,Released,The legend you know. The adventure you have yet to imagine.,The Mummy,False,6.6,2796.0,1733.0,The Mummy Collection,/4UMn5KmXopgpkC862Ms3t5j1sXl.jpg,/1BeKi6IytbfQlQocJSvP2k6sO1a.jpg
False,115000000,http://www.starwars.com/films/star-wars-episode-i-the-phantom-menace,1893,tt0120915,en,Star Wars: Episode I - The Phantom Menace,"Anakin Skywalker, a young slave strong with the Force, is discovered on Tatooine. Meanwhile, the evil Sith have returned, enacting their plot for revenge against the Jedi.",15.649091,/n8V09dDc02KsSN6Q4hC2BX6hN8X.jpg,1999-05-19,924317558.0,136.0,Released,Every generation has a legend. Every journey has a first step. Every saga has a beginning.,Star Wars: Episode I - The Phantom Menace,False,6.4,4526.0,10.0,Star Wars Collection,/ghd5zOQnDaDW1mxO7R5fXXpZMu.jpg,/d8duYyyC9J5T825Hg7grmaabfxQ.jpg
False,150000000,http://disneydvd.disney.go.com/tarzanr-special-edition.html,37135,tt0120855,en,Tarzan,"Tarzan was a small orphan who was raised by an ape named Kala since he was a child. He believed that this was his family, but on an expedition Jane Porter is rescued by Tarzan. He then finds out that he's human. Now Tarzan must make the decision as to which family he should belong to...",12.453452,/hnTrfKJmnPLMTajHw2RDgv6hVyH.jpg,1999-06-18,448000000.0,88.0,Released,An immortal legend. As you've only imagined.,Tarzan,False,7.1,1715.0,106768.0,Tarzan (Animation) Collection,/A7ox3LFDn87561sddxe2nZfpahX.jpg,/esBiZuIJyxr6sZL0OqkILcOkoUX.jpg
False,60000,http://www.blairwitch.com/,2667,tt0185937,en,The Blair Witch Project,"In October of 1994 three student filmmakers disappeared in the woods near Burkittsville, Maryland, while shooting a documentary. A year later their footage was found.",14.838386,/ip2IqmvCqFzvPe8RAHpT1My6XM9.jpg,1999-07-14,248000000.0,81.0,Released,The scariest movie of all time is a true story.,The Blair Witch Project,False,6.3,1090.0,64750.0,Blair Witch Collection,/qDQuKJZYLHrs1Ej64tYYFooFxc1.jpg,/e5GwLq0zBer3SuSJZodcNROnT6Z.jpg
False,30000000,http://www.ghostbusters.com/,620,tt0087332,en,Ghostbusters,"After losing their academic posts at a prestigious university, a team of parapsychologists goes into business as proton-pack-toting ""ghostbusters"" who exterminate ghouls, hobgoblins and supernatural pests of all stripes. An ad campaign pays off when a knockout cellist hires the squad to purge her swanky digs of demons that appear to be living in her refrigerator.",22.089729,/3FS3oBdorgczgfCkFi2u8ZTFfpS.jpg,1984-06-07,295212467.0,107.0,Released,They ain't afraid of no ghost.,Ghostbusters,False,7.3,2431.0,2980.0,Ghostbusters Collection,/zsSnQq4lGocDkqsrdVUTNNjZz7R.jpg,/g54JU2Bn4EFezsawnI7ccpAzPC7.jpg
False,300000,http://phantasm.com,9638,tt0079714,en,Phantasm,"A young boy and his friends face off against a mysterious grave robber known only as the Tall Man, who keeps a mysterious arsenal of terrible weapons with him.",6.609336,/59GIYULisvSYMwawbbtCnjaPMAn.jpg,1979-03-28,11988469.0,89.0,Released,"If this one doesn’t scare you, you’re already dead.",Phantasm,False,6.5,166.0,47770.0,Phantasm Collection,/xqgAkKmQRrk0UaIbWMak4RRSQm7.jpg,/bu33EKctcBJvN5KHR780lWQkyJd.jpg
False,2500000,http://www.mgm.com/view/movie/760/Goldfinger/,658,tt0058150,en,Goldfinger,"Special agent 007 (Sean Connery) comes face to face with one of the most notorious villains of all time, and now he must outwit and outgun the powerful tycoon to prevent him from cashing in on a devious scheme to raid Fort Knox -- and obliterate the world's economy.",13.78884,/vBNbFU3OS6okJIQBOos1aZXpy2Z.jpg,1964-09-17,124881062.0,110.0,Released,Everything he touches turns into excitement!,Goldfinger,False,7.2,1005.0,645.0,James Bond Collection,/HORpg5CSkmeQlAolx3bKMrKgfi.jpg,/6VcVl48kNKvdXOZfJPdarlUGOsk.jpg
False,2000000,http://www.mgm.com/view/movie/717/From-Russia-With-Love/,657,tt0057076,en,From Russia with Love,"Agent 007 is back in the second installment of the James Bond series, this time battling a secret crime organization known as SPECTRE. Russians Rosa Klebb and Kronsteen are out to snatch a decoding device known as the Lektor, using the ravishing Tatiana to lure Bond into helping them. Bond willingly travels to meet Tatiana in Istanbul, where he must rely on his wits to escape with his life in a series of deadly encounters with the enemy",12.536729,/fvIG285JwenrV1K6kVASi1TECJ0.jpg,1963-10-11,78898765.0,115.0,Released,The world's masters of murder pull out all the stops to destroy Agent 007!,From Russia with Love,False,6.9,773.0,645.0,James Bond Collection,/HORpg5CSkmeQlAolx3bKMrKgfi.jpg,/6VcVl48kNKvdXOZfJPdarlUGOsk.jpg
False,950000,http://www.mgm.com/#/our-titles/566/Dr.-No,646,tt0055928,en,Dr. No,"In the film that launched the James Bond saga, Agent 007 battles mysterious Dr. No, a scientific genius bent on destroying the U.S. space program. As the countdown to disaster begins, Bond must go to Jamaica, where he encounters beautiful Honey Ryder, to confront a megalomaniacal villain in his massive island headquarters.",19.931606,/gRdfLVVf6FheOw6mw6wOsKhZG1l.jpg,1962-10-04,59600000.0,110.0,Released,NOW meet the most extraordinary gentleman spy in all fiction!,Dr. No,False,6.9,953.0,645.0,James Bond Collection,/HORpg5CSkmeQlAolx3bKMrKgfi.jpg,/6VcVl48kNKvdXOZfJPdarlUGOsk.jpg
False,28000000,http://www.mgm.com/view/movie/695/For-Your-Eyes-Only/,699,tt0082398,en,For Your Eyes Only,A British spy ship has sunk and on board was a hi-tech encryption device. James Bond is sent to find the device that holds British launching instructions before the enemy Soviets get to it first.,9.765123,/vpZZZ2eq8z4I6PSeGxR2UWNciGG.jpg,1981-06-23,195312802.0,127.0,Released,"No one comes close to James Bond, 007.",For Your Eyes Only,False,6.3,497.0,645.0,James Bond Collection,/HORpg5CSkmeQlAolx3bKMrKgfi.jpg,/6VcVl48kNKvdXOZfJPdarlUGOsk.jpg
False,32000000,http://www.mgm.com/view/movie/1111/License-to-Kill/,709,tt0097742,en,Licence to Kill,James Bond and his American colleague Felix Leiter arrest the drug lord Sanchez who succeeds in escaping and takes revenge on Felix and his wife. Bond knows but just one thing: revenge.,11.137888,/27EySoBH3oBuI6xat2QOquB9X8j.jpg,1989-07-07,156167015.0,133.0,Released,His bad side is a dangerous place to be.,Licence to Kill,False,5.9,549.0,645.0,James Bond Collection,/HORpg5CSkmeQlAolx3bKMrKgfi.jpg,/6VcVl48kNKvdXOZfJPdarlUGOsk.jpg
False,7000000,http://www.mgm.com/view/movie/1130/Live-and-Let-Die/,253,tt0070328,en,Live and Let Die,James Bond must investigate a mysterious murder case of a British agent in New Orleans. Soon he finds himself up against a gangster boss named Mr. Big.,9.773768,/p34OScaro2KdISrT4EMfeh1aS0E.jpg,1973-07-05,161777836.0,121.0,Released,Roger Moore is James Bond.,Live and Let Die,False,6.4,540.0,645.0,James Bond Collection,/HORpg5CSkmeQlAolx3bKMrKgfi.jpg,/6VcVl48kNKvdXOZfJPdarlUGOsk.jpg
False,5500000,http://www.mgm.com/view/movie/2009/Thunderball/,660,tt0059800,en,Thunderball,A criminal organization has obtained two nuclear bombs and are asking for a 100 million pound ransom in the form of diamonds in seven days or they will use the weapons. The secret service sends James Bond to the Bahamas to once again save the world.,10.517835,/sASN1VnJxWosdzp4mH40P47Xhhz.jpg,1965-12-16,141195658.0,130.0,Released,Look up!  Look down!  Look out!,Thunderball,False,6.5,572.0,645.0,James Bond Collection,/HORpg5CSkmeQlAolx3bKMrKgfi.jpg,/6VcVl48kNKvdXOZfJPdarlUGOsk.jpg
